registros,natureza,municipio,cod_municipio,mes,ano,risp,rmbh
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
6,HOMICIDIO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
71,ROUBO CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
3,ROUBO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
2,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
4,ESTUPRO CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
13,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
3,EXTORSAO CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
2,FEMINICIDIO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
4,HOMICIDIO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
61,ROUBO CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
10,ROUBO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
1,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
4,ESTUPRO CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
10,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
1,EXTORSAO CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
1,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
6,HOMICIDIO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
60,ROUBO CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
5,ROUBO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
6,ESTUPRO CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
10,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
5,EXTORSAO CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
1,FEMINICIDIO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
6,HOMICIDIO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
61,ROUBO CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
2,ROUBO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ESTUPRO CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
5,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
1,ESTUPRO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
6,EXTORSAO CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
1,FEMINICIDIO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
4,HOMICIDIO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
35,ROUBO CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
2,ROUBO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
4,ESTUPRO CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
8,ESTUPRO DE VULNERAVEL CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO DE VULNERAVEL TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,ESTUPRO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
3,EXTORSAO CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO MEDIANTE SEQUESTRO CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,EXTORSAO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
1,FEMINICIDIO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
5,HOMICIDIO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
39,ROUBO CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
4,ROUBO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
1,SEQUESTRO E CARCERE PRIVADO CONSUMADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,SEQUESTRO E CARCERE PRIVADO TENTADO,UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
4,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,1,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
8,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,2,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
3,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,3,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
7,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,4,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
5,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,5,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
2,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,6,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
2,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,7,2025,RISP 9 - UBERLÂNDIA,NÃO
1,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
8,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,8,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
6,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,9,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
6,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,10,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
3,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,11,2025,RISP 9 - UBERLÂNDIA,NÃO
0,FEMINICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
4,HOMICIDIO CONSUMADO (REGISTROS),UBERLANDIA,317020,12,2025,RISP 9 - UBERLÂNDIA,NÃO
